X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,RESPONSE_TIME_MINUTES
399272.369999997,136594.949999999,24078712,2024-05-25 17:36:05+00:00,DAY,GUN,ASSAULT W/DANGEROUS WEAPON,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,399272.37,136594.95,6.0,6C,1.0,102.0,Cluster 25,010603 1,10603.0,Precinct 144,38.8972039407,-77.0083879302,CAPITOL HILL,2024-05-25 15:28:00+00:00,2024-05-25 17:30:00+00:00,606620543,122.0
396307.07,137186.460000001,24423423,2024-10-08 11:00:36+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF K STREET NW,396307.07,137186.46,2.0,2C,2.0,207.0,Cluster 6,010700 1,10700.0,Precinct 17,38.9025250187,-77.0425743177,GOLDEN TRIANGLE,2024-09-18 22:30:00+00:00,2024-09-19 03:30:00+00:00,606620547,300.0
401668.979999997,136243.829999998,24423445,2024-10-08 12:41:33+00:00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 17TH STREET NE,401668.98,136243.83,7.0,7D,5.0,507.0,Cluster 25,007901 3,7901.0,Precinct 81,38.8940396403,-76.9807612841,,2024-09-24 18:27:00+00:00,2024-09-24 18:30:00+00:00,606620548,3.0
397430.659999996,136664.370000001,24423671,2024-10-11 14:21:55+00:00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 13TH STREET NW,397430.66,136664.37,2.0,2C,2.0,209.0,Cluster 8,005802 1,5802.0,Precinct 129,38.8978258475,-77.0296189448,DOWNTOWN,2024-09-15 21:48:00+00:00,2024-09-15 22:05:00+00:00,606620549,17.0
396456.219999999,137483.23,24145251,2024-09-20 06:28:44+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,1130 - 1199 BLOCK OF CONNECTICUT AVENUE NW,396456.22,137483.23,2.0,2C,2.0,207.0,Cluster 6,010700 1,10700.0,Precinct 17,38.905199041,-77.0408563583,GOLDEN TRIANGLE,2024-09-20 03:20:00+00:00,2024-09-20 05:57:00+00:00,606620565,157.0
400489.329999998,135773.469999999,24147221,2024-09-24 01:23:40+00:00,EVENING,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF EAST CAPITOL STREET,400489.33,135773.47,6.0,6A,1.0,108.0,Cluster 26,008100 3,8100.0,Precinct 85,38.8898039108,-76.9943597156,,2024-09-23 12:51:00+00:00,2024-09-23 12:57:00+00:00,606620566,6.0
399075.57,128889.309999999,24017743,2024-02-04 18:02:37+00:00,DAY,OTHERS,THEFT/OTHER,10 - 199 BLOCK OF DANBURY STREET SW,399075.57,128889.31,8.0,8D,7.0,708.0,Cluster 39,009807 3,9807.0,Precinct 126,38.8277881418,-77.0106462302,,2024-02-04 15:35:00+00:00,2024-02-04 17:02:00+00:00,606620599,87.0
397563.600000001,136543.5,24017831,2024-02-04 21:56:13+00:00,EVENING,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF 12TH STREET NW,397563.6,136543.5,2.0,2C,2.0,209.0,Cluster 8,005802 1,5802.0,Precinct 129,38.8967373853,-77.0280860049,DOWNTOWN,2024-02-04 19:30:00+00:00,2024-02-04 20:15:00+00:00,606620600,45.0
400287.314099997,131139.800999999,24018256,2024-02-05 17:34:14+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,600 - 699 BLOCK OF MILWAUKEE PLACE SE,400287.31411022,131139.801047128,8.0,8C,7.0,707.0,Cluster 39,010400 3,10400.0,Precinct 123,38.8480620239,-76.9966901974,,2024-02-05 16:05:00+00:00,2024-02-05 17:13:00+00:00,606620601,68.0
396168.890000001,140650.789999999,24020476,2024-02-09 08:01:40+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,3240 - 3399 BLOCK OF 19TH STREET NW,396168.89,140650.79,1.0,1D,3.0,302.0,Cluster 2,002704 1,2704.0,Precinct 40,38.9337322468,-77.0441866713,,2024-02-09 07:19:00+00:00,2024-02-09 07:43:00+00:00,606620602,24.0
400541.5,139301.399999999,24023318,2024-02-14 18:39:14+00:00,DAY,OTHERS,THEFT/OTHER,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,400541.5,139301.4,5.0,5C,5.0,505.0,Cluster 22,009102 4,9102.0,Precinct 72,38.9215847053,-76.9937555941,,2024-02-14 17:28:00+00:00,2024-02-14 17:33:00+00:00,606620604,5.0
397228.829999998,138346.41,24023948,2024-02-15 21:46:29+00:00,EVENING,OTHERS,THEFT/OTHER,1700 - 1720 BLOCK OF 14TH STREET NW,397228.83,138346.41,2.0,2F,3.0,307.0,Cluster 7,005001 2,5001.0,Precinct 16,38.912977638,-77.0319523958,,2024-02-15 21:01:00+00:00,2024-02-15 21:03:00+00:00,606620605,2.0
396965.079999998,137769.460000001,24059009,2024-04-20 07:31:30+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,1500 - 1549 BLOCK OF RHODE ISLAND AVENUE NW,396965.08,137769.46,2.0,2B,2.0,208.0,Cluster 6,005202 2,5202.0,Precinct 16,38.9077794046,-77.0349909598,,2024-04-20 06:56:00+00:00,2024-04-20 06:58:00+00:00,606620606,2.0
397834.009999998,136610.739999998,24060538,2024-04-23 13:09:51+00:00,DAY,OTHERS,THEFT F/AUTO,900 - 999 BLOCK OF F STREET NW,397834.01,136610.74,2.0,2C,2.0,209.0,Cluster 8,005802 5,5802.0,Precinct 129,38.8973438155,-77.024969021,DOWNTOWN,2024-04-22 11:00:00+00:00,2024-04-22 14:00:00+00:00,606620607,180.0
406023.289999999,135314.140000001,24140154,2024-09-11 16:12:06+00:00,DAY,OTHERS,BURGLARY,215 - 299 BLOCK OF 50TH STREET SE,406023.29,135314.14,7.0,7E,6.0,604.0,Cluster 33,009904 1,9904.0,Precinct 104,38.8856455967,-76.9305763145,,2024-09-11 11:19:00+00:00,2024-09-11 14:33:00+00:00,606620616,194.0
400038.140000001,137846.690000001,24141016,2024-09-12 23:58:59+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1250 - 1299 BLOCK OF 4TH STREET NE,400038.14,137846.69,5.0,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.9084803579,-76.9995602624,,2024-09-12 23:29:00+00:00,2024-09-12 23:50:00+00:00,606620617,21.0
397229.119999997,138854.539999999,24046121,2024-03-27 21:21:36+00:00,EVENING,OTHERS,THEFT F/AUTO,2000 - 2099 BLOCK OF 14TH STREET NW,397229.12,138854.54,1.0,1B,3.0,301.0,Cluster 3,004300 2,4300.0,Precinct 22,38.9175550432,-77.0319511026,,2024-03-27 14:30:00+00:00,2024-03-27 15:00:00+00:00,606620712,30.0
400331.892499998,135279.943500001,24118525,2024-08-02 23:37:20+00:00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 7TH STREET SE,400331.892478261,135279.94354697,6.0,6B,1.0,107.0,Cluster 26,006600 2,6600.0,Precinct 89,38.8853581114,-76.9961746647,CAPITOL HILL,2024-08-02 23:12:00+00:00,2024-08-02 23:37:00+00:00,606620726,25.0
394459.18,141888.039999999,24121150,2024-08-07 21:27:19+00:00,EVENING,OTHERS,THEFT/OTHER,4227 - 4399 BLOCK OF CONNECTICUT AVENUE NW,394459.18,141888.04,3.0,3F,2.0,203.0,Cluster 12,001303 1,1303.0,Precinct 34,38.9448686362,-77.0639158491,,2024-08-07 20:36:00+00:00,2024-08-07 20:46:00+00:00,606620727,10.0
397642.700000003,140935.359999999,24025020,2024-02-17 22:41:56+00:00,EVENING,OTHERS,ROBBERY,3700 - 3769 BLOCK OF 10TH STREET NW,397642.7,140935.36,4.0,4C,4.0,404.0,Cluster 18,002503 2,2503.0,Precinct 49,38.9363009289,-77.0271892455,,2024-02-17 19:20:00+00:00,2024-02-17 21:13:00+00:00,606620760,113.0
400541.5,139301.399999999,24003725,2024-01-08 14:45:02+00:00,DAY,OTHERS,THEFT/OTHER,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,400541.5,139301.4,5.0,5C,5.0,505.0,Cluster 22,009102 4,9102.0,Precinct 72,38.9215847053,-76.9937555941,,2024-01-08 14:11:00+00:00,2024-01-08 14:20:00+00:00,606620771,9.0
401568.590000004,136987.940000001,24070111,2024-05-10 17:12:05+00:00,DAY,OTHERS,THEFT F/AUTO,1500 - 1599 BLOCK OF MARYLAND AVENUE NE,401568.59,136987.94,5.0,5D,5.0,507.0,Cluster 23,008904 1,8904.0,Precinct 79,38.9007430378,-76.9819168035,,2024-05-10 15:40:00+00:00,2024-05-10 16:40:00+00:00,606620782,60.0
398328.310000002,138650.899999999,24001822,2024-01-04 17:08:58+00:00,DAY,OTHERS,THEFT/OTHER,500 - 603 BLOCK OF T STREET NW,398328.31,138650.9,1.0,1B,3.0,306.0,Cluster 3,003400 3,3400.0,Precinct 37,38.9157233649,-77.0192758136,,2024-01-04 16:07:00+00:00,2024-01-04 17:02:00+00:00,606620800,55.0
402582.32,136976.510000002,24027192,2024-02-22 02:42:04+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,600 - 899 BLOCK OF 26TH STREET NE,402582.32,136976.51,5.0,5D,5.0,507.0,Cluster 23,008904 3,8904.0,Precinct 79,38.9006376788,-76.9702302504,,2024-02-21 21:29:00+00:00,2024-02-21 23:51:00+00:00,606620801,142.0
399622.810000002,134604.190000001,24029540,2024-02-26 23:31:52+00:00,EVENING,OTHERS,THEFT F/AUTO,110 - 199 BLOCK OF I STREET SE,399622.81,134604.19,8.0,8F,1.0,106.0,Cluster 27,007203 3,7203.0,Precinct 131,38.8792706439,-77.0043470558,CAPITOL RIVERFRONT,2024-02-26 01:00:00+00:00,2024-02-26 10:30:00+00:00,606620802,570.0
404600.899899997,136168.3774,24031391,2024-02-29 20:17:39+00:00,EVENING,OTHERS,THEFT/OTHER,300 - 499 BLOCK OF 40TH STREET NE,404600.899906223,136168.377435795,7.0,7F,6.0,603.0,Cluster 32,009603 2,9603.0,Precinct 102,38.8933494806,-76.9469648801,,2024-02-29 19:20:00+00:00,2024-02-29 20:00:00+00:00,606620803,40.0
399352.488799997,134192.1699,24423379,2024-10-07 13:41:18+00:00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF HALF STREET SE,399352.488797352,134192.169945961,8.0,8F,1.0,106.0,Cluster 27,007201 1,7201.0,Precinct 131,38.8755588474,-77.0074620773,CAPITOL RIVERFRONT,2024-08-27 22:45:00+00:00,2024-09-16 22:45:00+00:00,606620804,28800.0
398225.060000002,141510.010000002,24422016,2024-06-05 13:43:03+00:00,DAY,OTHERS,THEFT/OTHER,4100 - 4199 BLOCK OF NEW HAMPSHIRE AVENUE NW,398225.06,141510.01,4.0,4C,4.0,407.0,Cluster 18,002400 4,2400.0,Precinct 45,38.9414789142,-77.0204737557,,2024-05-29 18:58:00+00:00,2024-05-29 21:17:00+00:00,606620805,139.0
392423.340000004,142325.23,24422465,2024-07-06 20:22:39+00:00,EVENING,OTHERS,THEFT F/AUTO,4400 - 4499 BLOCK OF BUTTERWORTH PLACE NW,392423.34,142325.23,3.0,3E,2.0,202.0,Cluster 11,001004 2,1004.0,Precinct 31,38.948791765,-77.0874049948,,2024-06-28 02:10:00+00:00,2024-06-28 10:00:00+00:00,606620806,470.0
397194.759999998,137509.469999999,24153092,2024-10-03 17:32:24+00:00,DAY,OTHERS,THEFT/OTHER,1 - 1 BLOCK OF THOMAS CIRCLE NW,397194.76,137509.47,2.0,2C,2.0,207.0,Cluster 8,010100 1,10100.0,Precinct 17,38.9054380874,-77.0323418139,DOWNTOWN,2024-10-03 15:03:00+00:00,2024-10-03 15:10:00+00:00,606620821,7.0
397174.109999999,140033.109999999,24065277,2024-05-01 20:46:26+00:00,EVENING,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF 14TH STREET NW,397174.11,140033.11,1.0,1A,3.0,302.0,Cluster 2,002802 3,2802.0,Precinct 36,38.928171804,-77.0325902763,,2024-05-01 19:44:00+00:00,2024-05-01 20:16:00+00:00,606620822,32.0
404370.020000003,136293.079999998,24065712,2024-05-02 15:51:55+00:00,DAY,OTHERS,THEFT/OTHER,3905 - 3999 BLOCK OF MINNESOTA AVENUE NE,404370.02,136293.08,7.0,7F,6.0,603.0,Cluster 32,009603 3,9603.0,Precinct 102,38.8944740251,-76.9496254665,,2024-05-02 15:30:00+00:00,2024-05-02 15:35:00+00:00,606620823,5.0
400594.859999999,139371.550000001,24072707,2024-05-15 15:38:48+00:00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,400594.86,139371.55,5.0,5B,5.0,504.0,Cluster 22,009302 1,9302.0,Precinct 74,38.9222166046,-76.9931402028,,2024-05-10 06:00:00+00:00,2024-05-12 16:00:00+00:00,606620824,3480.0
400135.109999999,137565.100000001,24088792,2024-06-11 22:03:02+00:00,EVENING,OTHERS,THEFT F/AUTO,1200 - 1212 BLOCK OF 6TH STREET NE,400135.11,137565.1,6.0,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 83,38.905943688,-76.9984422961,,2024-06-07 10:50:00+00:00,2024-06-07 18:00:00+00:00,606620827,430.0
393235.240000002,139815.609999999,24090146,2024-06-13 23:01:45+00:00,EVENING,OTHERS,THEFT F/AUTO,3900 - 3979 BLOCK OF FULTON STREET NW,393235.24,139815.61,3.0,3B,2.0,204.0,Cluster 14,000703 2,703.0,Precinct 28,38.9261910009,-77.0780141108,,2024-06-13 22:47:00+00:00,2024-06-13 23:03:00+00:00,606620828,16.0
398469.82,134448.469999999,24091774,2024-06-17 05:45:35+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,900 - 1199 BLOCK OF 4TH STREET SW,398469.82,134448.47,6.0,6D,1.0,105.0,Cluster 9,010201 2,10201.0,Precinct 128,38.8778666066,-77.0176347386,SOUTHWEST,2024-06-16 20:45:00+00:00,2024-06-17 05:45:00+00:00,606620829,540.0
392990.759999998,142227.219999999,24095447,2024-06-23 04:09:00+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,4100 - 4199 BLOCK OF ALBEMARLE STREET NW,392990.76,142227.22,3.0,3E,2.0,202.0,Cluster 11,001004 3,1004.0,Precinct 30,38.9479135748,-77.0808581915,,2024-06-21 22:00:00+00:00,2024-06-23 02:00:00+00:00,606620833,1680.0
395475.520000003,136859.239999998,24098699,2024-06-28 18:30:17+00:00,DAY,OTHERS,THEFT/OTHER,2400 - 2429 BLOCK OF H STREET NW,395475.52,136859.24,2.0,2A,2.0,207.0,Cluster 5,005601 3,5601.0,Precinct 3,38.8995734178,-77.0521587689,,2024-06-21 20:30:00+00:00,2024-06-28 16:15:00+00:00,606620834,9825.0
392758.869999997,143179.390000001,24115230,2024-07-28 03:31:27+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,5100 - 5199 BLOCK OF WISCONSIN AVENUE NW,392758.87,143179.39,3.0,3E,2.0,202.0,Cluster 11,001004 1,1004.0,Precinct 31,38.9564890953,-77.083543312,FRIENDSHIP HEIGHTS,2024-07-27 23:38:00+00:00,2024-07-28 00:53:00+00:00,606620835,75.0
398186.039999999,137185.329999998,24115989,2024-07-29 15:58:29+00:00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF K STREET NW,398186.04,137185.33,6.0,6E,1.0,101.0,Cluster 8,004703 2,4703.0,Precinct 18,38.902520725,-77.0209124198,MOUNT VERNON TRIANGLE CID,2024-07-29 14:53:00+00:00,2024-07-29 15:30:00+00:00,606620836,37.0
395165.259999998,140996.48,24143063,2024-09-16 17:47:34+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,2600 - 2899 BLOCK OF QUEBEC STREET NW,395165.26,140996.48,3.0,3C,2.0,203.0,Cluster 15,001304 4,1304.0,Precinct 34,38.9368413761,-77.0557646187,,2024-09-15 23:00:00+00:00,2024-09-16 16:30:00+00:00,606620837,1050.0
397107.049999997,139182.649999999,24145329,2024-09-20 13:35:16+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF BELMONT STREET NW,397107.05,139182.65,1.0,1B,3.0,304.0,Cluster 2,003701 2,3701.0,Precinct 23,38.9205103719,-77.033360078,,2024-09-20 00:30:00+00:00,2024-09-20 12:10:00+00:00,606620838,700.0
399759.700000003,138467.989999998,24146814,2024-09-23 02:30:33+00:00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF S STREET NE,399759.7,138467.99,5.0,5F,5.0,502.0,Cluster 21,008702 3,8702.0,Precinct 75,38.9140772076,-77.0027707715,,2024-09-21 17:00:00+00:00,2024-09-22 11:00:00+00:00,606620840,1080.0
401565.969999999,142233.75,24148333,2024-09-25 13:40:08+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,4800 - 4899 BLOCK OF QUEENS CHAPEL TERRACE NE,401565.97,142233.75,5.0,5A,4.0,405.0,Cluster 20,009503 1,9503.0,Precinct 67,38.9479989665,-76.9819350403,,2024-09-24 22:00:00+00:00,2024-09-25 14:00:00+00:00,606620841,960.0
397430.659999996,136664.370000001,24423653,2024-10-11 13:41:32+00:00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 13TH STREET NW,397430.66,136664.37,2.0,2C,2.0,209.0,Cluster 8,005802 1,5802.0,Precinct 129,38.8978258475,-77.0296189448,DOWNTOWN,2024-06-01 00:02:00+00:00,2024-06-01 00:29:00+00:00,606620842,27.0
402282.310000002,137359.289999999,24128480,2024-08-21 16:58:49+00:00,DAY,KNIFE,ASSAULT W/DANGEROUS WEAPON,2100 - 2111 BLOCK OF MARYLAND AVENUE NE,402282.31,137359.29,5.0,5D,5.0,507.0,Cluster 23,008903 1,8903.0,Precinct 78,38.9040867267,-76.9736875824,,2024-08-21 15:10:00+00:00,2024-08-21 15:50:00+00:00,606620880,40.0
397424.060000002,140029.059999999,24128530,2024-08-22 18:46:50+00:00,DAY,OTHERS,THEFT F/AUTO,3000 - 3099 BLOCK OF 13TH STREET NW,397424.06,140029.06,1.0,1A,3.0,302.0,Cluster 2,003000 2,3000.0,Precinct 39,38.9281360887,-77.029707651,,2024-08-21 16:30:00+00:00,2024-08-21 16:50:00+00:00,606620881,20.0
398131.219999999,138694.260000002,24129117,2024-08-22 19:31:59+00:00,EVENING,OTHERS,THEFT F/AUTO,631 - 699 BLOCK OF FLORIDA AVENUE NW,398131.22,138694.26,1.0,1B,3.0,306.0,Cluster 3,003400 3,3400.0,Precinct 37,38.9161135692,-77.021548524,,2024-08-22 16:00:00+00:00,2024-08-22 17:30:00+00:00,606620882,90.0
396170.780000001,139140.07,24131339,2024-08-27 13:09:28+00:00,DAY,OTHERS,THEFT/OTHER,1866 - 1880 BLOCK OF COLUMBIA ROAD NW,396170.78,139140.07,1.0,1C,3.0,303.0,Cluster 1,004002 1,4002.0,Precinct 25,38.9201232165,-77.0441564447,ADAMS MORGAN,2024-08-23 18:00:00+00:00,2024-08-26 06:00:00+00:00,606620883,3600.0
396167.659999996,136956.73,24131889,2024-08-27 18:51:10+00:00,DAY,OTHERS,THEFT/OTHER,1900 - 1999 BLOCK OF PENNSYLVANIA AVENUE NW,396167.66,136956.73,2.0,2C,2.0,207.0,Cluster 6,010700 1,10700.0,Precinct 17,38.9004549325,-77.044180238,GOLDEN TRIANGLE,2024-08-27 13:21:00+00:00,2024-08-27 15:51:00+00:00,606620884,150.0
402359.229400001,133919.489500001,24143538,2024-09-17 14:13:11+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,2300 - 2399 BLOCK OF NICHOLSON STREET SE,402359.229408142,133919.489465708,7.0,7B,6.0,607.0,Cluster 34,007601 1,7601.0,Precinct 111,38.8730995065,-76.9728126005,,2024-09-17 14:00:00+00:00,2024-09-17 14:10:00+00:00,606620896,10.0
399214.18,136418.489999998,24150412,2024-09-28 20:30:16+00:00,EVENING,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF NORTH CAPITOL STREET,399214.18,136418.49,6.0,6E,1.0,102.0,Cluster 8,005900 2,5900.0,Precinct 1,38.8956142747,-77.0090585276,DOWNTOWN,2024-09-28 20:24:00+00:00,2024-09-28 20:26:00+00:00,606620897,2.0
400387.799999997,137463.760000002,24151182,2024-09-30 07:55:30+00:00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,700 - 799 BLOCK OF FLORIDA AVENUE NE,400387.8,137463.76,5.0,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.9050307067,-76.9955290515,,2024-09-30 04:20:00+00:00,2024-09-30 07:30:00+00:00,606620898,190.0
402807.463200003,132188.828499999,24128467,2024-08-21 15:35:36+00:00,DAY,OTHERS,THEFT F/AUTO,2760 - 2799 BLOCK OF NAYLOR ROAD SE,402807.463168558,132188.828472102,8.0,8B,7.0,702.0,Cluster 36,007502 2,7502.0,Precinct 134,38.8575076821,-76.96765429,,2024-08-21 03:00:00+00:00,2024-08-21 09:00:00+00:00,606620907,360.0
401277.110399999,130557.120299999,24083687,2024-06-03 04:23:17+00:00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF SAVANNAH PLACE SE,401277.110431138,130557.120278588,8.0,8E,7.0,705.0,Cluster 38,007304 4,7304.0,Precinct 120,38.8428120977,-76.9852890181,,2024-06-03 03:39:00+00:00,2024-06-03 04:05:00+00:00,606620910,26.0
397610.109999999,137008.120000001,24085443,2024-06-06 02:03:53+00:00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,397610.11,137008.12,2.0,2C,2.0,209.0,Cluster 8,010100 2,10100.0,Precinct 129,38.9009229772,-77.0275514697,DOWNTOWN,2024-06-05 22:35:00+00:00,2024-06-05 23:00:00+00:00,606620911,25.0
400594.859999999,139371.550000001,24421250,2024-04-10 03:02:03+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,400594.86,139371.55,5.0,5C,5.0,505.0,Cluster 22,009102 4,9102.0,Precinct 72,38.9222166046,-76.9931402028,,2024-04-02 13:35:00+00:00,2024-04-02 13:35:00+00:00,606620921,0.0
396831.57,137702.420000002,24000447,2024-01-01 22:37:40+00:00,EVENING,OTHERS,THEFT F/AUTO,1200 - 1399 BLOCK OF 16TH STREET NW,396831.57,137702.42,2.0,2C,2.0,208.0,Cluster 6,010100 1,10100.0,Precinct 17,38.9071750139,-77.0365299473,DOWNTOWN,2024-01-01 22:13:00+00:00,2024-01-01 22:17:00+00:00,606620922,4.0
397561.399999999,140375.52,24001257,2024-01-03 14:37:21+00:00,DAY,OTHERS,ROBBERY,3300 - 3399 BLOCK OF 11TH STREET NW,397561.4,140375.52,1.0,1A,3.0,302.0,Cluster 2,003000 1,3000.0,Precinct 39,38.9312574993,-77.0281249754,,2024-01-03 13:17:00+00:00,2024-01-03 13:28:00+00:00,606620923,11.0
397115.780000001,137977.23,24050021,2024-04-04 05:40:42+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2.0,2F,2.0,208.0,Cluster 7,005203 2,5203.0,Precinct 16,38.9096515756,-77.0332543444,,2024-04-04 04:56:00+00:00,2024-04-04 05:15:00+00:00,606620957,19.0
399351.539999999,137184.600000001,24135501,2024-09-03 02:52:00+00:00,EVENING,GUN,ROBBERY,1 - 99 BLOCK OF K STREET NE,399351.54,137184.6,6.0,6E,5.0,501.0,Cluster 25,010603 3,10603.0,Precinct 144,38.9025157814,-77.0074758356,NOMA,2024-09-03 01:40:00+00:00,2024-09-03 03:00:00+00:00,606620966,80.0
398315.939999998,137368.09,24149790,2024-09-27 20:15:01+00:00,EVENING,OTHERS,THEFT F/AUTO,500 - 599 BLOCK OF L STREET NW,398315.94,137368.09,2.0,2G,3.0,308.0,Cluster 8,004802 2,4802.0,Precinct 18,38.90416735,-77.0194153028,,2024-09-26 23:00:00+00:00,2024-09-27 13:00:00+00:00,606620967,840.0
401393.890000001,138543.59,24150303,2024-09-28 17:05:53+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,1400 - 1498 BLOCK OF OKIE STREET NE,401393.89,138543.59,5.0,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9147571652,-76.9839276423,,2024-09-28 15:00:00+00:00,2024-09-28 16:00:00+00:00,606620968,60.0
395499.25,139592.960000001,24056031,2024-04-15 01:25:50+00:00,EVENING,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3.0,3C,2.0,204.0,Cluster 15,000501 1,501.0,Precinct 136,38.9241998122,-77.0519031245,,2024-04-14 20:41:00+00:00,2024-04-14 20:50:00+00:00,606620971,9.0
401645.969999999,136614.640000001,24056262,2024-04-15 07:08:07+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF ROSEDALE STREET NE,401645.97,136614.64,7.0,7D,5.0,507.0,Cluster 25,007901 4,7901.0,Precinct 81,38.8973800756,-76.9810256372,,2024-04-15 05:50:00+00:00,2024-04-15 06:05:00+00:00,606620972,15.0
402387.880000003,132481.989999998,24058589,2024-04-19 15:55:49+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,2400 - 2407 BLOCK OF 24TH STREET SE,402387.88,132481.99,8.0,8B,7.0,702.0,Cluster 36,007502 1,7502.0,Precinct 134,38.8601498441,-76.972487428,,2024-04-11 00:00:00+00:00,2024-04-19 12:00:00+00:00,606620973,12240.0
401470.0502,132974.339600001,24060105,2024-04-22 16:45:10+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,1500 - 1599 BLOCK OF V STREET SE,401470.050239317,132974.339608831,8.0,8A,7.0,701.0,Cluster 28,007503 1,7503.0,Precinct 114,38.8645871477,-76.9830613861,,2024-04-22 15:19:00+00:00,2024-04-22 15:45:00+00:00,606620974,26.0
402634.490000002,139215.25,24130674,2024-08-25 09:12:48+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,2300 - 2399 BLOCK OF BLADENSBURG ROAD NE,402634.49,139215.25,5.0,5C,5.0,503.0,Cluster 24,011100 1,11100.0,Precinct 71,38.9208048561,-76.9696202304,,2024-08-25 03:30:00+00:00,2024-08-25 06:39:00+00:00,606620979,189.0
401498.969999999,138734.57,24131321,2024-08-26 15:23:04+00:00,DAY,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF NEW YORK AVENUE NE,401498.97,138734.57,5.0,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9164774036,-76.9827155922,,2024-08-26 14:37:00+00:00,2024-08-26 15:23:00+00:00,606620980,46.0
396830.43,137253.620000001,24422981,2024-08-22 16:02:36+00:00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,396830.43,137253.62,2.0,2C,2.0,207.0,Cluster 6,010100 1,10100.0,Precinct 17,38.9031320626,-77.0365410195,DOWNTOWN,2024-06-22 21:05:00+00:00,2024-06-22 21:10:00+00:00,606620984,5.0
397430.789999999,137487.52,24423630,2024-10-10 22:41:27+00:00,EVENING,OTHERS,THEFT/OTHER,1128 - 1199 BLOCK OF 13TH STREET NW,397430.79,137487.52,2.0,2F,3.0,307.0,Cluster 8,005004 3,5004.0,Precinct 17,38.9052410758,-77.0296205251,,2024-08-07 22:00:00+00:00,2024-08-07 22:05:00+00:00,606620985,5.0
